,store,sido,gungu,store_address
348,광혜원점,충청북도,진천군,충청북도 진천군 광혜원면 화랑5길 8
349,괴산점,충청북도,괴산군,"충청북도 괴산군 괴산읍 읍내로11번길, 8-5"
350,괴안1점,경기도,부천시,"경기도 부천시소사구 부광로8번길 39,104(괴안동)"
351,괴정1점,대전광역시,서구,대전광역시 서구 괴정동 130-3
352,교대역점,서울특별시,서초구,서울특별시 서초구 서초동 1640-1 1층
353,교하점,경기도,파주시,경기도 파주시 숲속노을로 298
354,구곡현대점,강원도,원주시,강원도 원주시 남원로 492-14(단구동1576-3)
355,구례점,전라남도,구례군,전라남도 구례군 구례읍 중앙로 35
356,구로2동점,서울특별시,구로구,서울특별시 구로구 구로2동 726-32
357,구리남점,경기도,구리시,경기도 구리시 안골로20번길 28
358,구리중앙점,경기도,구리시,경기도 구리시 교문동 체육관로171번길 11-6
359,구미 송정점,경상북도,구미시,경상북도 구미시 송정동 465-1
360,구반월점,경기도,안산시,경기도 안산시상록구 건건동 632-4 1층
361,구산점,경상남도,김해시,경상남도 김해시 구산로 32-1
362,구성마북점,경기도,용인시,경기도 용인시기흥구 연원로 5(마북동)
363,구암점,전라북도,군산시,전라북도 군산시 서당길 19(구암동)
364,구운점,경기도,수원시,경기도 수원시권선구 구운동 496-2
365,구월1동점,인천광역시,남동구,인천광역시 남동구 구월동 1217-2 103호
366,구의동점,서울특별시,광진구,서울특별시 광진구 자양로 322 (구의동)
367,군남점,경기도,연천군,경기도 연천군 군남면 군남로 115
368,군산금호점,전라북도,군산시,전라북도 군산시 나운동 489 금호타운상가 108
369,군위점,경상북도,군위군,경상북도 군위군 군위읍 서부리 57-1
370,군자11점,경기도,안산시,경기도 안산시단원구 선부동 1078-4 가동상가 110
371,군포당동점,경기도,군포시,"경기도 군포시 군포로510번길 25(당동, 당동누리에뜰해밀제1층118호)"
372,궁동점(대전),대전광역시,유성구,대전광역시 유성구 궁동 404-7
373,궁동점(서울),서울특별시,구로구,"서울특별시 구로구 부일로15길 4, 1층 103호(궁동)"
374,권선점,경기도,수원시,경기도 수원시권선구 권선동 1056-8
375,궐동대우점,경기도,오산시,경기도 오산시 수청동 518-9
376,근화점,전라남도,목포시,전라남도 목포시 연산동 산정로 268-3
377,금곡점,경기도,남양주시,경기도 남양주시 금곡로 49
378,금산2점,충청남도,금산군,충청남도 금산군 금산읍 중도리 391-4
379,금암점,전라북도,전주시,전라북도 전주시덕진구 조경단로 44/금암동 526-8 
380,금오점,경기도,의정부시,경기도 의정부시 금신로 398
381,금왕점,충청북도,음성군,충청북도 음성군 금왕읍 탑골길 20
382,금장점,경상북도,경주시,경상북도 경주시 현곡면 금장리 410 삼성APT상가 나동 103
383,금촌주공점,경기도,파주시,경기도 파주시 가나무로 103
384,금호동점(광주),광주광역시,서구,광주광역시 서구 금호동 815 호반리젠시빌 상가
385,금호로타리점,서울특별시,성동구,서울특별시 성동구 무수막길 89-2
386,금호역점,서울특별시,성동구,서울특별시 성동구 금호동3가 1394-3
387,기계점,경상북도,포항시,경상북도 포항시북구 기계면 현내리 407-3번지
388,기아점,경기도,광명시,경기도 광명시 소하동 1236-7
389,기업도시점,충청북도,충주시,충청북도 충주시 중앙탑면 원앙9길 15 
390,기장점,부산광역시,기장군,부산광역시 기장군 기장읍 대라리 129-1
391,기지시점,충청남도,당진시,충청남도 당진시 송악읍 기지시리 161-1
392,길동2점,서울특별시,강동구,서울특별시 강동구 천중로49길 29(길동)
393,길동3점,서울특별시,강동구,"서울특별시 강동구 천호대로185길 89(길동, 1층)"
394,길음점,서울특별시,성북구,서울특별시 성북구 길음로 74 길음뉴타운5단지 2-105
395,김해내동점,경상남도,김해시,경상남도 김해시 평전로 154(내동)
396,김해중앙점,경상남도,김해시,경상남도 김해시 부원동 603-7
397,까치산점,서울특별시,강서구,서울특별시 강서구 화곡8동 342-7 1층 102
398,꼬꼬점,경상북도,포항시,경상북도 포항시북구 칠성천길 98
399,꿈.연화점,경기도,부천시,경기도 부천시원미구 옥산로 86
400,낙성대1점,서울특별시,관악구,서울특별시 관악구 봉천11동 1642-7
401,난곡점,서울특별시,관악구,서울특별시 관악구 문성로16가길 43
402,남목점,울산광역시,동구,울산광역시 동구 동해안로 40-2(동부동)
403,남부점,강원도,원주시,강원도 원주시 남원로 617-2(명륜동)
404,남양점(구성주점),경상남도,창원시,경상남도 창원시성산구 가음로 13번길15
405,남양주도곡점,경기도,남양주시,경기도 남양주시 와부읍 덕소로 194-14
406,남원노암점,전라북도,남원시,"전라북도 남원시 노암동 260, 한신아파트상가 102호"
407,남원점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 남원읍 남원리 100-1
408,남창점,울산광역시,울주군,울산광역시 울주군 온양읍 대안리 411-4
409,남촌점,경기도,오산시,경기도 오산시 오산동 614-23
410,남해대교점,경상남도,남해군,경상남도 남해군 설천면 노량로 197
411,남해점,경상남도,남해군,경상남도 남해군 남해읍 서변리 149-1
412,내곡동점,강원도,강릉시,강원도 강릉시 관대길 70
413,내동2점,대전광역시,서구,대전광역시 서구 내동 160-19
414,내동점,경기도,부천시,경기도 부천시오정구 삼작로96번길 21(내동)
415,내면점,강원도,홍천군,강원도 홍천군 내면읍 창촌로 48
416,내포1점,충청남도,홍성군,충청남도 홍성군 홍북면 애향2길 2
417,노량진2동점,서울특별시,동작구,서울특별시 동작구 노량진2동 306-5
418,노암점,강원도,강릉시,강원도 강릉시 노가니길 1(노암동)
419,노은반석점,대전광역시,유성구,"대전광역시 유성구 노은서로266번 77, 104호(지상1층)"
420,노학점,강원도,속초시,강원도 속초시 교동 교동로 55(교동)
421,녹양점,경기도,의정부시,경기도 의정부시 비우로 102-1
422,논산2점,충청남도,논산시,충청남도 논산시 취암동 610-2
423,논산대교점,충청남도,논산시,충청남도 논산시 대교동 250-14
424,논산주공점,충청남도,논산시,"충청남도 논산시 논산대로 348번길 7, 상가-101(취암동,주공아파트)"
425,논현동점,서울특별시,강남구,"서울특별시 강남구 강남대로128길 27(논현동, 지상1층 102호)"
426,논현주공점,인천광역시,남동구,인천광역시 남동구 논현동 563-6
427,농암점,경상북도,문경시,경상북도 문경시 농암면 청암2길 10
428,능곡점,경기도,고양시,경기도 고양시덕양구 토당로78번길 7-10(토당동)
429,능주점,전라남도,화순군,전라남도 화순군 능주면 죽수길50
430,다인점,경상북도,의성군,경상북도 의성군 다인면 서릉길 31
431,단계점,강원도,원주시,강원도 원주시 원문로 89 (학성동)
432,단계택지점,강원도,원주시,강원도 원주시 금불3길 34(단계동)
433,단관점,강원도,원주시,강원도 원주시 단관길 163(관설동)
434,단구점,강원도,원주시,강원도 원주시 치악로 1596(단구동)
435,단월동점,경기도,이천시,경기도 이천시 단월로 29(단월동)
436,달동1점,울산광역시,남구,울산광역시 남구 달동 1329-9
437,달동2점,울산광역시,남구,"울산광역시 남구 번영로107번길 3, 203(달동, 주공아파트)"
438,달전점,경상북도,포항시,경상북도 포항시북구 흥해읍 도음로877번길 9 삼도미래타운106-106
439,달천점,울산광역시,북구,울산광역시 북구 달천로 103-19(달천아이파크 2차상가 100동 B109호)
440,답십리점,서울특별시,동대문구,"서울특별시 동대문구 전농로3길 52-2, 1층(답십리동)"
441,당감점,부산광역시,부산진구,부산광역시 부산진구 당감동 739-10
442,당북점,경상북도,안동시,경상북도 안동시 대안로 65-2
443,당산동점,서울특별시,영등포구,서울특별시 영등포구 영등포동8가 29-2
444,당수동점,경기도,수원시,경기도 수원시권선구 당수동 218-1
445,당진1점,충청남도,당진군,충청남도 당진군 당진중앙2로 54-5
446,당진2점,충청남도,당진군,충청남도 당진군 무수동로 195
447,당진3점,충청남도,당진군,충청남도 당진군 원당로 55(원당동)
448,당진신평점,충청남도,당진군,충청남도 당진군 신평면 신평로 827
449,대강점,충청북도,단양군,충청북도 단양군 대강면 대강로 59-1
450,대고점,대전광역시,중구,"대전광역시 중구 테미로 31-1(대흥동, 1층)"
451,대광리점,경기도,연천군,경기도 연천군 신서면 도대로 3번길 33호
452,대구고성점,대구광역시,서구,대구광역시 서구 원대로13길 16
453,대구남산점,대구광역시,중구,대구광역시 중구 남산로2길 13(남산동)
454,대구대명점,대구광역시,남구,대구광역시 남구 두류공원로17길 48 (지하1층)
455,대구상동점,대구광역시,수성구,대구광역시 수성구 중동 502-3
456,대구서문점,대구광역시,서구,대구광역시 서구 비산동 280-8
457,대구송정점,대구광역시,동구,대구광역시 동구 반야월로 379(신서동)
458,대구신당점,대구광역시,달서구,대구광역시 달서구 신당동 1808-5
459,대구지사, ,,
460,대구지산점,대구광역시,수성구,대구광역시 수성구 지산동 1234 지산단지114-4
461,대림역점,서울특별시,구로구,서울특별시 구로구 구로중앙로8길 17
462,대림점,서울특별시,영등포구,서울특별시 영등포구 대림로34길 14-1
463,대명점,경기도,고양시,경기도 고양시일산서구 호수로 838번지 22
464,대방동점,서울특별시,동작구,서울특별시 동작구 대방동 23-128
465,대봉점,대구광역시,중구,대구광역시 중구 대봉동 121-241
466,대산점,충청남도,서산시,충청남도 서산시 대산읍 대산리 214-10
467,대소점,충청북도,음성군,"충청북도 음성군 대소면 오태로99번길, 42342"
468,대송점,울산광역시,동구,울산광역시 동구 화정동 164-11
469,대신점,경기도,여주시,경기도 여주시 대신면 여양로 1456-4
470,대우동춘점,인천광역시,연수구,인천광역시 연수구 동춘동 920-1 대우3차@상가 106호
471,대우점,인천광역시,부평구,인천광역시 부평구 산곡동 26-44 1층
472,대전용문점,대전광역시,서구,대전광역시 서구 괴정동 48-6
473,대전지사, ,,
474,대전터미널점,대전광역시,동구,대전광역시 동구 용전동 동서대로 1695번길 106
475,대조동점,서울특별시,은평구,서울특별시 은평구 역말로9길 40-1. 1층(대조동)
476,대진점,강원도,고성군,강원도 고성군 현내면 한나루로 112-1
477,대천해수욕장점,충청남도,보령시,충청남도 보령시 해수욕장4길 68(신흑동)
478,대치동점,서울특별시,강남구,서울특별시 강남구 대치동 626 청실상가 108
479,대학로점,강원도,삼척시,강원도 삼척시 대학로 45(당저동)
480,대화점(강원),강원도,평창군,강원도 평창군 대화면 대화3길 46
481,대화점(대전),대전광역시,대덕구,대전광역시 대덕구 동심1길 32(대화동)
482,덕산점,충청북도,진천군,충청북도 진천군 덕산면 덕금로 809
483,덕절리점,경기도,화성시,경기도 화성시 정남면 발안로 1177
484,덕정점,경기도,양주시,경기도 양주시 덕정길 23
485,덕천점,경기도,안양시,경기도 안양시만안구 덕천로128번길 18(안양동)
486,덕풍동점,경기도,하남시,"경기도 하남시 신장동 430-7 성원쌍떼빌 104호, 105호"
487,도계점,강원도,삼척시,"강원도 삼척시 도계읍 도계로 228, 1/3"
488,도고점,충청남도,아산시,충청남도 아산시 도고면 신언리 96-10
